observation_key,provider_key,product_code,week_ending,trx_count,nrx_count,sales_units,version_no
OBS-89-4-5,IQ_fa30d3fbfe0eaa,IQ_3724bf97128d1c,2026-08-09,39,13,78,1
OBS-89-4-6,IQ_fa30d3fbfe0eaa,IQ_3724bf97128d1c,2026-08-16,16,5,32,1
OBS-89-4-7,IQ_fa30d3fbfe0eaa,IQ_3724bf97128d1c,2026-08-23,21,7,42,1
OBS-89-4-8,IQ_fa30d3fbfe0eaa,IQ_3724bf97128d1c,2026-08-30,27,9,54,1
OBS-89-4-9,IQ_fa30d3fbfe0eaa,IQ_3724bf97128d1c,2026-09-06,19,6,38,1
OBS-90-1-0,IQ_72437542771259,IQ_cba8d4f6c70cb8,2026-07-05,7,2,14,1
OBS-90-1-1,IQ_72437542771259,IQ_cba8d4f6c70cb8,2026-07-12,17,5,34,1
OBS-90-1-2,IQ_72437542771259,IQ_cba8d4f6c70cb8,2026-07-19,38,12,76,1
OBS-90-1-3,IQ_72437542771259,IQ_cba8d4f6c70cb8,2026-07-26,3,1,6,1
OBS-90-1-4,IQ_72437542771259,IQ_cba8d4f6c70cb8,2026-08-02,13,4,26,1
OBS-90-1-5,IQ_72437542771259,IQ_cba8d4f6c70cb8,2026-08-09,36,12,72,1
OBS-90-1-6,IQ_72437542771259,IQ_cba8d4f6c70cb8,2026-08-16,7,2,14,1
OBS-90-1-7,IQ_72437542771259,IQ_cba8d4f6c70cb8,2026-08-23,29,9,58,1
OBS-90-1-8,IQ_72437542771259,IQ_cba8d4f6c70cb8,2026-08-30,13,4,26,1
OBS-90-1-9,IQ_72437542771259,IQ_cba8d4f6c70cb8,2026-09-06,29,9,58,1
OBS-90-2-0,IQ_72437542771259,IQ_d19e228b25b7ab,2026-07-05,1,0,2,1
OBS-90-2-1,IQ_72437542771259,IQ_d19e228b25b7ab,2026-07-12,39,13,78,1
OBS-90-2-2,IQ_72437542771259,IQ_d19e228b25b7ab,2026-07-19,33,11,66,1
OBS-90-2-3,IQ_72437542771259,IQ_d19e228b25b7ab,2026-07-26,37,12,74,1
OBS-90-2-4,IQ_72437542771259,IQ_d19e228b25b7ab,2026-08-02,14,4,28,1
OBS-90-2-5,IQ_72437542771259,IQ_d19e228b25b7ab,2026-08-09,10,3,20,1
OBS-90-2-6,IQ_72437542771259,IQ_d19e228b25b7ab,2026-08-16,15,5,30,1
OBS-90-2-7,IQ_72437542771259,IQ_d19e228b25b7ab,2026-08-23,29,9,58,1
OBS-90-2-8,IQ_72437542771259,IQ_d19e228b25b7ab,2026-08-30,20,6,40,1
OBS-90-2-9,IQ_72437542771259,IQ_d19e228b25b7ab,2026-09-06,28,9,56,1
OBS-90-3-0,IQ_72437542771259,IQ_48c377d7d5a68d,2026-07-05,23,7,46,1
OBS-90-3-1,IQ_72437542771259,IQ_48c377d7d5a68d,2026-07-12,8,2,16,1
OBS-90-3-2,IQ_72437542771259,IQ_48c377d7d5a68d,2026-07-19,13,4,26,1
OBS-90-3-3,IQ_72437542771259,IQ_48c377d7d5a68d,2026-07-26,7,2,14,1
OBS-90-3-4,IQ_72437542771259,IQ_48c377d7d5a68d,2026-08-02,3,1,6,1
OBS-90-3-5,IQ_72437542771259,IQ_48c377d7d5a68d,2026-08-09,9,3,18,1
OBS-90-3-6,IQ_72437542771259,IQ_48c377d7d5a68d,2026-08-16,22,7,44,1
OBS-90-3-7,IQ_72437542771259,IQ_48c377d7d5a68d,2026-08-23,28,9,56,1
OBS-90-3-8,IQ_72437542771259,IQ_48c377d7d5a68d,2026-08-30,28,9,56,1
OBS-90-3-9,IQ_72437542771259,IQ_48c377d7d5a68d,2026-09-06,1,0,2,1
OBS-90-4-0,IQ_72437542771259,IQ_3724bf97128d1c,2026-07-05,15,5,30,1
OBS-90-4-1,IQ_72437542771259,IQ_3724bf97128d1c,2026-07-12,29,9,58,1
OBS-90-4-2,IQ_72437542771259,IQ_3724bf97128d1c,2026-07-19,25,8,50,1
OBS-90-4-3,IQ_72437542771259,IQ_3724bf97128d1c,2026-07-26,24,8,48,1
OBS-90-4-4,IQ_72437542771259,IQ_3724bf97128d1c,2026-08-02,9,3,18,1
OBS-90-4-5,IQ_72437542771259,IQ_3724bf97128d1c,2026-08-09,1,0,2,1
OBS-90-4-6,IQ_72437542771259,IQ_3724bf97128d1c,2026-08-16,29,9,58,1
OBS-90-4-7,IQ_72437542771259,IQ_3724bf97128d1c,2026-08-23,1,0,2,1
OBS-90-4-8,IQ_72437542771259,IQ_3724bf97128d1c,2026-08-30,11,3,22,1
OBS-90-4-9,IQ_72437542771259,IQ_3724bf97128d1c,2026-09-06,26,8,52,1
OBS-91-1-0,IQ_9618214b0f52fe,IQ_cba8d4f6c70cb8,2026-07-05,1,0,2,1
OBS-91-1-1,IQ_9618214b0f52fe,IQ_cba8d4f6c70cb8,2026-07-12,38,12,76,1
OBS-91-1-2,IQ_9618214b0f52fe,IQ_cba8d4f6c70cb8,2026-07-19,3,1,6,1
OBS-91-1-3,IQ_9618214b0f52fe,IQ_cba8d4f6c70cb8,2026-07-26,39,13,78,1
OBS-91-1-4,IQ_9618214b0f52fe,IQ_cba8d4f6c70cb8,2026-08-02,27,9,54,1
OBS-91-1-5,IQ_9618214b0f52fe,IQ_cba8d4f6c70cb8,2026-08-09,27,9,54,1
OBS-91-1-6,IQ_9618214b0f52fe,IQ_cba8d4f6c70cb8,2026-08-16,24,8,48,1
OBS-91-1-7,IQ_9618214b0f52fe,IQ_cba8d4f6c70cb8,2026-08-23,12,4,24,1
OBS-91-1-8,IQ_9618214b0f52fe,IQ_cba8d4f6c70cb8,2026-08-30,13,4,26,1
OBS-91-1-9,IQ_9618214b0f52fe,IQ_cba8d4f6c70cb8,2026-09-06,30,10,60,1
OBS-91-2-0,IQ_9618214b0f52fe,IQ_d19e228b25b7ab,2026-07-05,18,6,36,1
OBS-91-2-1,IQ_9618214b0f52fe,IQ_d19e228b25b7ab,2026-07-12,24,8,48,1
OBS-91-2-2,IQ_9618214b0f52fe,IQ_d19e228b25b7ab,2026-07-19,35,11,70,1
OBS-91-2-3,IQ_9618214b0f52fe,IQ_d19e228b25b7ab,2026-07-26,9,3,18,1
OBS-91-2-4,IQ_9618214b0f52fe,IQ_d19e228b25b7ab,2026-08-02,7,2,14,1
OBS-91-2-5,IQ_9618214b0f52fe,IQ_d19e228b25b7ab,2026-08-09,11,3,22,1
OBS-91-2-6,IQ_9618214b0f52fe,IQ_d19e228b25b7ab,2026-08-16,36,12,72,1
OBS-91-2-7,IQ_9618214b0f52fe,IQ_d19e228b25b7ab,2026-08-23,12,4,24,1
OBS-91-2-8,IQ_9618214b0f52fe,IQ_d19e228b25b7ab,2026-08-30,36,12,72,1
OBS-91-2-9,IQ_9618214b0f52fe,IQ_d19e228b25b7ab,2026-09-06,36,12,72,1
OBS-91-3-0,IQ_9618214b0f52fe,IQ_48c377d7d5a68d,2026-07-05,30,10,60,1
OBS-91-3-1,IQ_9618214b0f52fe,IQ_48c377d7d5a68d,2026-07-12,38,12,76,1
OBS-91-3-2,IQ_9618214b0f52fe,IQ_48c377d7d5a68d,2026-07-19,2,0,4,1
OBS-91-3-3,IQ_9618214b0f52fe,IQ_48c377d7d5a68d,2026-07-26,21,7,42,1
OBS-91-3-4,IQ_9618214b0f52fe,IQ_48c377d7d5a68d,2026-08-02,33,11,66,1
OBS-91-3-5,IQ_9618214b0f52fe,IQ_48c377d7d5a68d,2026-08-09,25,8,50,1
OBS-91-3-6,IQ_9618214b0f52fe,IQ_48c377d7d5a68d,2026-08-16,5,1,10,1
OBS-91-3-7,IQ_9618214b0f52fe,IQ_48c377d7d5a68d,2026-08-23,39,13,78,1
OBS-91-3-8,IQ_9618214b0f52fe,IQ_48c377d7d5a68d,2026-08-30,25,8,50,1
OBS-91-3-9,IQ_9618214b0f52fe,IQ_48c377d7d5a68d,2026-09-06,17,5,34,1
OBS-91-4-0,IQ_9618214b0f52fe,IQ_3724bf97128d1c,2026-07-05,28,9,56,1
OBS-91-4-1,IQ_9618214b0f52fe,IQ_3724bf97128d1c,2026-07-12,25,8,50,1
OBS-91-4-2,IQ_9618214b0f52fe,IQ_3724bf97128d1c,2026-07-19,15,5,30,1
OBS-91-4-3,IQ_9618214b0f52fe,IQ_3724bf97128d1c,2026-07-26,33,11,66,1
OBS-91-4-4,IQ_9618214b0f52fe,IQ_3724bf97128d1c,2026-08-02,14,4,28,1
OBS-91-4-5,IQ_9618214b0f52fe,IQ_3724bf97128d1c,2026-08-09,6,2,12,1
OBS-91-4-6,IQ_9618214b0f52fe,IQ_3724bf97128d1c,2026-08-16,36,12,72,1
OBS-91-4-7,IQ_9618214b0f52fe,IQ_3724bf97128d1c,2026-08-23,7,2,14,1
OBS-91-4-8,IQ_9618214b0f52fe,IQ_3724bf97128d1c,2026-08-30,9,3,18,1
OBS-91-4-9,IQ_9618214b0f52fe,IQ_3724bf97128d1c,2026-09-06,18,6,36,1
OBS-92-1-0,IQ_da1889c369f3aa,IQ_cba8d4f6c70cb8,2026-07-05,6,2,12,1
OBS-92-1-1,IQ_da1889c369f3aa,IQ_cba8d4f6c70cb8,2026-07-12,37,12,74,1
OBS-92-1-2,IQ_da1889c369f3aa,IQ_cba8d4f6c70cb8,2026-07-19,11,3,22,1
OBS-92-1-3,IQ_da1889c369f3aa,IQ_cba8d4f6c70cb8,2026-07-26,25,8,50,1
OBS-92-1-4,IQ_da1889c369f3aa,IQ_cba8d4f6c70cb8,2026-08-02,38,12,76,1
OBS-92-1-5,IQ_da1889c369f3aa,IQ_cba8d4f6c70cb8,2026-08-09,30,10,60,1
OBS-92-1-6,IQ_da1889c369f3aa,IQ_cba8d4f6c70cb8,2026-08-16,34,11,68,1
OBS-92-1-7,IQ_da1889c369f3aa,IQ_cba8d4f6c70cb8,2026-08-23,34,11,68,1
OBS-92-1-8,IQ_da1889c369f3aa,IQ_cba8d4f6c70cb8,2026-08-30,2,0,4,1
OBS-92-1-9,IQ_da1889c369f3aa,IQ_cba8d4f6c70cb8,2026-09-06,11,3,22,1
OBS-92-2-0,IQ_da1889c369f3aa,IQ_d19e228b25b7ab,2026-07-05,2,0,4,1
OBS-92-2-1,IQ_da1889c369f3aa,IQ_d19e228b25b7ab,2026-07-12,35,11,70,1
OBS-92-2-2,IQ_da1889c369f3aa,IQ_d19e228b25b7ab,2026-07-19,11,3,22,1
OBS-92-2-3,IQ_da1889c369f3aa,IQ_d19e228b25b7ab,2026-07-26,36,12,72,1
OBS-92-2-4,IQ_da1889c369f3aa,IQ_d19e228b25b7ab,2026-08-02,12,4,24,1
OBS-92-2-5,IQ_da1889c369f3aa,IQ_d19e228b25b7ab,2026-08-09,2,0,4,1
OBS-92-2-6,IQ_da1889c369f3aa,IQ_d19e228b25b7ab,2026-08-16,12,4,24,1
OBS-92-2-7,IQ_da1889c369f3aa,IQ_d19e228b25b7ab,2026-08-23,9,3,18,1
OBS-92-2-8,IQ_da1889c369f3aa,IQ_d19e228b25b7ab,2026-08-30,35,11,70,1
OBS-92-2-9,IQ_da1889c369f3aa,IQ_d19e228b25b7ab,2026-09-06,24,8,48,1
OBS-92-3-0,IQ_da1889c369f3aa,IQ_48c377d7d5a68d,2026-07-05,38,12,76,1
OBS-92-3-1,IQ_da1889c369f3aa,IQ_48c377d7d5a68d,2026-07-12,37,12,74,1
OBS-92-3-2,IQ_da1889c369f3aa,IQ_48c377d7d5a68d,2026-07-19,15,5,30,1
OBS-92-3-3,IQ_da1889c369f3aa,IQ_48c377d7d5a68d,2026-07-26,11,3,22,1
OBS-92-3-4,IQ_da1889c369f3aa,IQ_48c377d7d5a68d,2026-08-02,12,4,24,1
OBS-92-3-5,IQ_da1889c369f3aa,IQ_48c377d7d5a68d,2026-08-09,36,12,72,1
OBS-92-3-6,IQ_da1889c369f3aa,IQ_48c377d7d5a68d,2026-08-16,17,5,34,1
OBS-92-3-7,IQ_da1889c369f3aa,IQ_48c377d7d5a68d,2026-08-23,36,12,72,1
OBS-92-3-8,IQ_da1889c369f3aa,IQ_48c377d7d5a68d,2026-08-30,1,0,2,1
OBS-92-3-9,IQ_da1889c369f3aa,IQ_48c377d7d5a68d,2026-09-06,38,12,76,1
OBS-92-4-0,IQ_da1889c369f3aa,IQ_3724bf97128d1c,2026-07-05,24,8,48,1
OBS-92-4-1,IQ_da1889c369f3aa,IQ_3724bf97128d1c,2026-07-12,16,5,32,1
OBS-92-4-2,IQ_da1889c369f3aa,IQ_3724bf97128d1c,2026-07-19,11,3,22,1
OBS-92-4-3,IQ_da1889c369f3aa,IQ_3724bf97128d1c,2026-07-26,18,6,36,1
OBS-92-4-4,IQ_da1889c369f3aa,IQ_3724bf97128d1c,2026-08-02,35,11,70,1
OBS-92-4-5,IQ_da1889c369f3aa,IQ_3724bf97128d1c,2026-08-09,4,1,8,1
OBS-92-4-6,IQ_da1889c369f3aa,IQ_3724bf97128d1c,2026-08-16,18,6,36,1
OBS-92-4-7,IQ_da1889c369f3aa,IQ_3724bf97128d1c,2026-08-23,16,5,32,1
OBS-92-4-8,IQ_da1889c369f3aa,IQ_3724bf97128d1c,2026-08-30,18,6,36,1
OBS-92-4-9,IQ_da1889c369f3aa,IQ_3724bf97128d1c,2026-09-06,37,12,74,1
OBS-93-1-0,IQ_8574a122b9ffcf,IQ_cba8d4f6c70cb8,2026-07-05,12,4,24,1
OBS-93-1-1,IQ_8574a122b9ffcf,IQ_cba8d4f6c70cb8,2026-07-12,31,10,62,1
OBS-93-1-2,IQ_8574a122b9ffcf,IQ_cba8d4f6c70cb8,2026-07-19,13,4,26,1
OBS-93-1-3,IQ_8574a122b9ffcf,IQ_cba8d4f6c70cb8,2026-07-26,16,5,32,1
OBS-93-1-4,IQ_8574a122b9ffcf,IQ_cba8d4f6c70cb8,2026-08-02,17,5,34,1
OBS-93-1-5,IQ_8574a122b9ffcf,IQ_cba8d4f6c70cb8,2026-08-09,17,5,34,1
OBS-93-1-6,IQ_8574a122b9ffcf,IQ_cba8d4f6c70cb8,2026-08-16,4,1,8,1
OBS-93-1-7,IQ_8574a122b9ffcf,IQ_cba8d4f6c70cb8,2026-08-23,3,1,6,1
OBS-93-1-8,IQ_8574a122b9ffcf,IQ_cba8d4f6c70cb8,2026-08-30,13,4,26,1
OBS-93-1-9,IQ_8574a122b9ffcf,IQ_cba8d4f6c70cb8,2026-09-06,6,2,12,1
OBS-93-2-0,IQ_8574a122b9ffcf,IQ_d19e228b25b7ab,2026-07-05,27,9,54,1
OBS-93-2-1,IQ_8574a122b9ffcf,IQ_d19e228b25b7ab,2026-07-12,34,11,68,1
OBS-93-2-2,IQ_8574a122b9ffcf,IQ_d19e228b25b7ab,2026-07-19,16,5,32,1
OBS-93-2-3,IQ_8574a122b9ffcf,IQ_d19e228b25b7ab,2026-07-26,12,4,24,1
OBS-93-2-4,IQ_8574a122b9ffcf,IQ_d19e228b25b7ab,2026-08-02,39,13,78,1
OBS-93-2-5,IQ_8574a122b9ffcf,IQ_d19e228b25b7ab,2026-08-09,24,8,48,1
OBS-93-2-6,IQ_8574a122b9ffcf,IQ_d19e228b25b7ab,2026-08-16,36,12,72,1
OBS-93-2-7,IQ_8574a122b9ffcf,IQ_d19e228b25b7ab,2026-08-23,35,11,70,1
OBS-93-2-8,IQ_8574a122b9ffcf,IQ_d19e228b25b7ab,2026-08-30,29,9,58,1
OBS-93-2-9,IQ_8574a122b9ffcf,IQ_d19e228b25b7ab,2026-09-06,17,5,34,1
OBS-93-3-0,IQ_8574a122b9ffcf,IQ_48c377d7d5a68d,2026-07-05,19,6,38,1
OBS-93-3-1,IQ_8574a122b9ffcf,IQ_48c377d7d5a68d,2026-07-12,4,1,8,1
OBS-93-3-2,IQ_8574a122b9ffcf,IQ_48c377d7d5a68d,2026-07-19,31,10,62,1
OBS-93-3-3,IQ_8574a122b9ffcf,IQ_48c377d7d5a68d,2026-07-26,8,2,16,1
OBS-93-3-4,IQ_8574a122b9ffcf,IQ_48c377d7d5a68d,2026-08-02,3,1,6,1
OBS-93-3-5,IQ_8574a122b9ffcf,IQ_48c377d7d5a68d,2026-08-09,35,11,70,1
OBS-93-3-6,IQ_8574a122b9ffcf,IQ_48c377d7d5a68d,2026-08-16,29,9,58,1
OBS-93-3-7,IQ_8574a122b9ffcf,IQ_48c377d7d5a68d,2026-08-23,9,3,18,1
OBS-93-3-8,IQ_8574a122b9ffcf,IQ_48c377d7d5a68d,2026-08-30,19,6,38,1
OBS-93-3-9,IQ_8574a122b9ffcf,IQ_48c377d7d5a68d,2026-09-06,33,11,66,1
OBS-93-4-0,IQ_8574a122b9ffcf,IQ_3724bf97128d1c,2026-07-05,2,0,4,1
OBS-93-4-1,IQ_8574a122b9ffcf,IQ_3724bf97128d1c,2026-07-12,33,11,66,1
OBS-93-4-2,IQ_8574a122b9ffcf,IQ_3724bf97128d1c,2026-07-19,31,10,62,1
OBS-93-4-3,IQ_8574a122b9ffcf,IQ_3724bf97128d1c,2026-07-26,10,3,20,1
OBS-93-4-4,IQ_8574a122b9ffcf,IQ_3724bf97128d1c,2026-08-02,18,6,36,1
OBS-93-4-5,IQ_8574a122b9ffcf,IQ_3724bf97128d1c,2026-08-09,13,4,26,1
OBS-93-4-6,IQ_8574a122b9ffcf,IQ_3724bf97128d1c,2026-08-16,30,10,60,1
OBS-93-4-7,IQ_8574a122b9ffcf,IQ_3724bf97128d1c,2026-08-23,18,6,36,1
OBS-93-4-8,IQ_8574a122b9ffcf,IQ_3724bf97128d1c,2026-08-30,13,4,26,1
OBS-93-4-9,IQ_8574a122b9ffcf,IQ_3724bf97128d1c,2026-09-06,16,5,32,1
OBS-94-1-0,IQ_9793f962088daa,IQ_cba8d4f6c70cb8,2026-07-05,29,9,58,1
OBS-94-1-1,IQ_9793f962088daa,IQ_cba8d4f6c70cb8,2026-07-12,18,6,36,1
OBS-94-1-2,IQ_9793f962088daa,IQ_cba8d4f6c70cb8,2026-07-19,15,5,30,1
OBS-94-1-3,IQ_9793f962088daa,IQ_cba8d4f6c70cb8,2026-07-26,19,6,38,1
OBS-94-1-4,IQ_9793f962088daa,IQ_cba8d4f6c70cb8,2026-08-02,16,5,32,1
OBS-94-1-5,IQ_9793f962088daa,IQ_cba8d4f6c70cb8,2026-08-09,32,10,64,1
OBS-94-1-6,IQ_9793f962088daa,IQ_cba8d4f6c70cb8,2026-08-16,19,6,38,1
OBS-94-1-7,IQ_9793f962088daa,IQ_cba8d4f6c70cb8,2026-08-23,19,6,38,1
OBS-94-1-8,IQ_9793f962088daa,IQ_cba8d4f6c70cb8,2026-08-30,23,7,46,1
OBS-94-1-9,IQ_9793f962088daa,IQ_cba8d4f6c70cb8,2026-09-06,34,11,68,1
OBS-94-2-0,IQ_9793f962088daa,IQ_d19e228b25b7ab,2026-07-05,39,13,78,1
OBS-94-2-1,IQ_9793f962088daa,IQ_d19e228b25b7ab,2026-07-12,12,4,24,1
OBS-94-2-2,IQ_9793f962088daa,IQ_d19e228b25b7ab,2026-07-19,7,2,14,1
OBS-94-2-3,IQ_9793f962088daa,IQ_d19e228b25b7ab,2026-07-26,31,10,62,1
OBS-94-2-4,IQ_9793f962088daa,IQ_d19e228b25b7ab,2026-08-02,12,4,24,1
OBS-94-2-5,IQ_9793f962088daa,IQ_d19e228b25b7ab,2026-08-09,36,12,72,1
OBS-94-2-6,IQ_9793f962088daa,IQ_d19e228b25b7ab,2026-08-16,29,9,58,1
OBS-94-2-7,IQ_9793f962088daa,IQ_d19e228b25b7ab,2026-08-23,7,2,14,1
OBS-94-2-8,IQ_9793f962088daa,IQ_d19e228b25b7ab,2026-08-30,17,5,34,1
OBS-94-2-9,IQ_9793f962088daa,IQ_d19e228b25b7ab,2026-09-06,14,4,28,1
OBS-94-3-0,IQ_9793f962088daa,IQ_48c377d7d5a68d,2026-07-05,34,11,68,1
OBS-94-3-1,IQ_9793f962088daa,IQ_48c377d7d5a68d,2026-07-12,14,4,28,1
OBS-94-3-2,IQ_9793f962088daa,IQ_48c377d7d5a68d,2026-07-19,24,8,48,1
OBS-94-3-3,IQ_9793f962088daa,IQ_48c377d7d5a68d,2026-07-26,30,10,60,1
OBS-94-3-4,IQ_9793f962088daa,IQ_48c377d7d5a68d,2026-08-02,33,11,66,1
OBS-94-3-5,IQ_9793f962088daa,IQ_48c377d7d5a68d,2026-08-09,32,10,64,1
OBS-94-3-6,IQ_9793f962088daa,IQ_48c377d7d5a68d,2026-08-16,31,10,62,1
OBS-94-3-7,IQ_9793f962088daa,IQ_48c377d7d5a68d,2026-08-23,24,8,48,1
OBS-94-3-8,IQ_9793f962088daa,IQ_48c377d7d5a68d,2026-08-30,11,3,22,1
OBS-94-3-9,IQ_9793f962088daa,IQ_48c377d7d5a68d,2026-09-06,6,2,12,1
OBS-94-4-0,IQ_9793f962088daa,IQ_3724bf97128d1c,2026-07-05,38,12,76,1
OBS-94-4-1,IQ_9793f962088daa,IQ_3724bf97128d1c,2026-07-12,32,10,64,1
OBS-94-4-2,IQ_9793f962088daa,IQ_3724bf97128d1c,2026-07-19,28,9,56,1
OBS-94-4-3,IQ_9793f962088daa,IQ_3724bf97128d1c,2026-07-26,12,4,24,1
OBS-94-4-4,IQ_9793f962088daa,IQ_3724bf97128d1c,2026-08-02,25,8,50,1
OBS-94-4-5,IQ_9793f962088daa,IQ_3724bf97128d1c,2026-08-09,19,6,38,1
OBS-94-4-6,IQ_9793f962088daa,IQ_3724bf97128d1c,2026-08-16,2,0,4,1
OBS-94-4-7,IQ_9793f962088daa,IQ_3724bf97128d1c,2026-08-23,12,4,24,1
OBS-94-4-8,IQ_9793f962088daa,IQ_3724bf97128d1c,2026-08-30,32,10,64,1
OBS-94-4-9,IQ_9793f962088daa,IQ_3724bf97128d1c,2026-09-06,18,6,36,1
OBS-95-1-0,IQ_af36945ece0ade,IQ_cba8d4f6c70cb8,2026-07-05,7,2,14,1
OBS-95-1-1,IQ_af36945ece0ade,IQ_cba8d4f6c70cb8,2026-07-12,25,8,50,1
OBS-95-1-2,IQ_af36945ece0ade,IQ_cba8d4f6c70cb8,2026-07-19,11,3,22,1
OBS-95-1-3,IQ_af36945ece0ade,IQ_cba8d4f6c70cb8,2026-07-26,29,9,58,1
OBS-95-1-4,IQ_af36945ece0ade,IQ_cba8d4f6c70cb8,2026-08-02,23,7,46,1
OBS-95-1-5,IQ_af36945ece0ade,IQ_cba8d4f6c70cb8,2026-08-09,37,12,74,1
OBS-95-1-6,IQ_af36945ece0ade,IQ_cba8d4f6c70cb8,2026-08-16,12,4,24,1
OBS-95-1-7,IQ_af36945ece0ade,IQ_cba8d4f6c70cb8,2026-08-23,12,4,24,1
OBS-95-1-8,IQ_af36945ece0ade,IQ_cba8d4f6c70cb8,2026-08-30,32,10,64,1
OBS-95-1-9,IQ_af36945ece0ade,IQ_cba8d4f6c70cb8,2026-09-06,25,8,50,1
OBS-95-2-0,IQ_af36945ece0ade,IQ_d19e228b25b7ab,2026-07-05,26,8,52,1
OBS-95-2-1,IQ_af36945ece0ade,IQ_d19e228b25b7ab,2026-07-12,39,13,78,1
OBS-95-2-2,IQ_af36945ece0ade,IQ_d19e228b25b7ab,2026-07-19,22,7,44,1
OBS-95-2-3,IQ_af36945ece0ade,IQ_d19e228b25b7ab,2026-07-26,17,5,34,1
OBS-95-2-4,IQ_af36945ece0ade,IQ_d19e228b25b7ab,2026-08-02,14,4,28,1
OBS-95-2-5,IQ_af36945ece0ade,IQ_d19e228b25b7ab,2026-08-09,6,2,12,1
OBS-95-2-6,IQ_af36945ece0ade,IQ_d19e228b25b7ab,2026-08-16,21,7,42,1
OBS-95-2-7,IQ_af36945ece0ade,IQ_d19e228b25b7ab,2026-08-23,6,2,12,1
OBS-95-2-8,IQ_af36945ece0ade,IQ_d19e228b25b7ab,2026-08-30,12,4,24,1
OBS-95-2-9,IQ_af36945ece0ade,IQ_d19e228b25b7ab,2026-09-06,3,1,6,1
OBS-95-3-0,IQ_af36945ece0ade,IQ_48c377d7d5a68d,2026-07-05,3,1,6,1
OBS-95-3-1,IQ_af36945ece0ade,IQ_48c377d7d5a68d,2026-07-12,17,5,34,1
OBS-95-3-2,IQ_af36945ece0ade,IQ_48c377d7d5a68d,2026-07-19,35,11,70,1
OBS-95-3-3,IQ_af36945ece0ade,IQ_48c377d7d5a68d,2026-07-26,16,5,32,1
OBS-95-3-4,IQ_af36945ece0ade,IQ_48c377d7d5a68d,2026-08-02,25,8,50,1
OBS-95-3-5,IQ_af36945ece0ade,IQ_48c377d7d5a68d,2026-08-09,5,1,10,1
OBS-95-3-6,IQ_af36945ece0ade,IQ_48c377d7d5a68d,2026-08-16,27,9,54,1
OBS-95-3-7,IQ_af36945ece0ade,IQ_48c377d7d5a68d,2026-08-23,29,9,58,1
OBS-95-3-8,IQ_af36945ece0ade,IQ_48c377d7d5a68d,2026-08-30,21,7,42,1
OBS-95-3-9,IQ_af36945ece0ade,IQ_48c377d7d5a68d,2026-09-06,2,0,4,1
OBS-95-4-0,IQ_af36945ece0ade,IQ_3724bf97128d1c,2026-07-05,12,4,24,1
OBS-95-4-1,IQ_af36945ece0ade,IQ_3724bf97128d1c,2026-07-12,15,5,30,1
OBS-95-4-2,IQ_af36945ece0ade,IQ_3724bf97128d1c,2026-07-19,38,12,76,1
OBS-95-4-3,IQ_af36945ece0ade,IQ_3724bf97128d1c,2026-07-26,21,7,42,1
OBS-95-4-4,IQ_af36945ece0ade,IQ_3724bf97128d1c,2026-08-02,22,7,44,1
OBS-95-4-5,IQ_af36945ece0ade,IQ_3724bf97128d1c,2026-08-09,10,3,20,1
OBS-95-4-6,IQ_af36945ece0ade,IQ_3724bf97128d1c,2026-08-16,25,8,50,1
OBS-95-4-7,IQ_af36945ece0ade,IQ_3724bf97128d1c,2026-08-23,2,0,4,1
OBS-95-4-8,IQ_af36945ece0ade,IQ_3724bf97128d1c,2026-08-30,10,3,20,1
OBS-95-4-9,IQ_af36945ece0ade,IQ_3724bf97128d1c,2026-09-06,39,13,78,1
OBS-96-1-0,IQ_0761c9286a2f08,IQ_cba8d4f6c70cb8,2026-07-05,32,10,64,1
OBS-96-1-1,IQ_0761c9286a2f08,IQ_cba8d4f6c70cb8,2026-07-12,31,10,62,1
OBS-96-1-2,IQ_0761c9286a2f08,IQ_cba8d4f6c70cb8,2026-07-19,17,5,34,1
OBS-96-1-3,IQ_0761c9286a2f08,IQ_cba8d4f6c70cb8,2026-07-26,23,7,46,1
OBS-96-1-4,IQ_0761c9286a2f08,IQ_cba8d4f6c70cb8,2026-08-02,35,11,70,1
OBS-96-1-5,IQ_0761c9286a2f08,IQ_cba8d4f6c70cb8,2026-08-09,5,1,10,1
OBS-96-1-6,IQ_0761c9286a2f08,IQ_cba8d4f6c70cb8,2026-08-16,23,7,46,1
OBS-96-1-7,IQ_0761c9286a2f08,IQ_cba8d4f6c70cb8,2026-08-23,14,4,28,1
OBS-96-1-8,IQ_0761c9286a2f08,IQ_cba8d4f6c70cb8,2026-08-30,6,2,12,1
OBS-96-1-9,IQ_0761c9286a2f08,IQ_cba8d4f6c70cb8,2026-09-06,18,6,36,1
OBS-96-2-0,IQ_0761c9286a2f08,IQ_d19e228b25b7ab,2026-07-05,3,1,6,1
OBS-96-2-1,IQ_0761c9286a2f08,IQ_d19e228b25b7ab,2026-07-12,17,5,34,1
OBS-96-2-2,IQ_0761c9286a2f08,IQ_d19e228b25b7ab,2026-07-19,32,10,64,1
OBS-96-2-3,IQ_0761c9286a2f08,IQ_d19e228b25b7ab,2026-07-26,34,11,68,1
OBS-96-2-4,IQ_0761c9286a2f08,IQ_d19e228b25b7ab,2026-08-02,10,3,20,1
OBS-96-2-5,IQ_0761c9286a2f08,IQ_d19e228b25b7ab,2026-08-09,29,9,58,1
